"Name","Self Time","Self Time (CPU)","Total Time","Total Time (CPU)","Hits"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl.findLoadingCollectionLocally ()","11,239 ms (0.1%)","11,239 ms (0.1%)","31,356 ms (0%)","31,356 ms (0%)","14"
"com.fasterxml.jackson.databind.deser.DefaultDeserializationContext$Impl.createInstance ()","11,156 ms (0.1%)","11,156 ms (0.1%)","11,156 ms (0%)","11,156 ms (0%)","2"
"org.hibernate.engine.spi.LoadQueryInfluencers.hasSubselectLoadableCollections ()","10,961 ms (0.1%)","10,961 ms (0.1%)","10,961 ms (0%)","10,961 ms (0%)","2"
"com.example.sns_project.controller.CommentController.getRootComments ()","10,057 ms (0.1%)","10,057 ms (0.1%)","1,926,736 ms (0.1%)","1,585,528 ms (0.1%)","383"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeEntity ()","10,057 ms (0.1%)","10,057 ms (0.1%)","5,568,814 ms (0.3%)","5,568,814 ms (0.4%)","745"
"com.fasterxml.jackson.databind.ObjectMapper.<init> ()","10,057 ms (0.1%)","10,057 ms (0.1%)","70,337 ms (0%)","70,337 ms (0%)","34"
"org.hibernate.internal.AbstractSharedSessionContract.generateEntityKey ()","10,057 ms (0.1%)","10,057 ms (0.1%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.type.descriptor.java.JavaType.isInstance ()","10,057 ms (0.1%)","10,057 ms (0.1%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.apache.tomcat.util.net.NioEndpoint$Poller.timeout ()","10,057 ms (0.1%)","10,057 ms (0.1%)","10,057 ms (0%)","10,057 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.getEntityFromExecutionContext ()","10,001 ms (0.1%)","10,001 ms (0.1%)","10,001 ms (0%)","10,001 ms (0%)","3"
"org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","9,814 ms (0.1%)","9,814 ms (0.1%)","42,119,457 ms (2.4%)","38,605,104 ms (2.9%)","29,310"
"com.fasterxml.jackson.core.json.UTF8JsonGenerator._writeStringSegment2 ()","9,652 ms (0.1%)","9,652 ms (0.1%)","9,652 ms (0%)","9,652 ms (0%)","3"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesSourceProcessingStateStandardImpl$$Lambda$2703.0x0000000801b1f860.accept ()","9,623 ms (0.1%)","9,623 ms (0.1%)","42,062 ms (0%)","42,062 ms (0%)","10"
"org.hibernate.event.internal.WrapVisitor.processValue ()","9,567 ms (0.1%)","9,567 ms (0.1%)","57,043 ms (0%)","57,043 ms (0%)","17"
"org.hibernate.internal.AbstractSharedSessionContract.<init> ()","9,516 ms (0.1%)","9,516 ms (0.1%)","27,050 ms (0%)","27,050 ms (0%)","5"
"org.hibernate.engine.internal.AbstractEntityEntry.isUnequivocallyNonDirty ()","9,516 ms (0.1%)","9,516 ms (0.1%)","9,516 ms (0%)","9,516 ms (0%)","1"
"jakarta.servlet.ServletRequestWrapper.getDispatcherType ()","9,516 ms (0.1%)","9,516 ms (0.1%)","9,516 ms (0%)","9,516 ms (0%)","1"
"org.mariadb.jdbc.client.result.rowdecoder.BinaryRowDecoder.decode ()","9,516 ms (0.1%)","9,516 ms (0.1%)","22,616 ms (0%)","22,616 ms (0%)","4"
"org.hibernate.engine.internal.StatefulPersistenceContext.claimEntityHolderIfPossible ()","9,516 ms (0.1%)","9,516 ms (0.1%)","573,140 ms (0%)","573,140 ms (0%)","95"
"org.jboss.logging.Logger.isTraceEnabled ()","9,516 ms (0.1%)","9,516 ms (0.1%)","142,652 ms (0%)","142,652 ms (0%)","37"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer$$Lambda$2158.0x0000000801921ce0.accept ()","9,442 ms (0.1%)","9,442 ms (0.1%)","9,442 ms (0%)","9,442 ms (0%)","2"
"io.micrometer.core.instrument.Timer$Builder.register ()","9,115 ms (0.1%)","9,115 ms (0.1%)","9,419 ms (0%)","9,419 ms (0%)","6"
"org.hibernate.query.results.DomainResultCreationStateImpl.<init> ()","9,115 ms (0.1%)","9,115 ms (0.1%)","9,851 ms (0%)","9,325 ms (0%)","8"
"com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer._addSymbol ()","9,115 ms (0.1%)","9,115 ms (0.1%)","9,900 ms (0%)","9,900 ms (0%)","2"
"io.lettuce.core.protocol.CommandHandler.potentiallyWrapLatencyCommand ()","9,115 ms (0.1%)","9,115 ms (0.1%)","9,115 ms (0%)","9,115 ms (0%)","1"
"org.hibernate.sql.results.jdbc.internal.JdbcValuesResultSetImpl.<init> ()","9,115 ms (0.1%)","9,115 ms (0.1%)","17,201 ms (0%)","17,201 ms (0%)","2"
"org.apache.catalina.connector.CoyoteAdapter.service ()","9,068 ms (0.1%)","9,068 ms (0.1%)","42,256,624 ms (2.4%)","38,742,271 ms (2.9%)","3,655"
"io.micrometer.observation.SimpleObservation.start ()","9,068 ms (0.1%)","9,068 ms (0.1%)","726,477 ms (0%)","726,477 ms (0.1%)","85"
"org.apache.tomcat.util.buf.MessageBytes.toBytesSimple ()","9,068 ms (0.1%)","9,068 ms (0.1%)","9,068 ms (0%)","9,068 ms (0%)","1"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findDefaultDeserializer ()","9,068 ms (0.1%)","9,068 ms (0.1%)","9,068 ms (0%)","9,068 ms (0%)","1"
"org.mariadb.jdbc.ServerPreparedStatement.<init> ()","9,068 ms (0.1%)","9,068 ms (0.1%)","18,164 ms (0%)","18,164 ms (0%)","4"
"org.apache.coyote.http11.Http11OutputBuffer.sendHeader ()","9,068 ms (0.1%)","9,068 ms (0.1%)","74,020 ms (0%)","74,020 ms (0%)","12"
"org.hibernate.engine.internal.Collections.processReachableCollection ()","8,515 ms (0.1%)","8,515 ms (0.1%)","158,365 ms (0%)","158,365 ms (0%)","32"
"org.apache.tomcat.util.net.SocketProcessorBase.run ()","8,423 ms (0.1%)","8,423 ms (0.1%)","44,088,749 ms (2.5%)","40,321,664 ms (3%)","3,598"
"org.apache.catalina.connector.CoyoteAdapter.doConnectorAuthenticationAuthorization ()","8,423 ms (0.1%)","8,423 ms (0.1%)","8,423 ms (0%)","8,423 ms (0%)","1"
"org.hibernate.persister.entity.EntityPersister.getValues ()","8,423 ms (0.1%)","8,423 ms (0.1%)","293,050 ms (0%)","293,050 ms (0%)","48"
"io.micrometer.core.instrument.observation.DefaultMeterObservationHandler.createTags ()","8,209 ms (0.1%)","8,209 ms (0.1%)","259,896 ms (0%)","259,896 ms (0%)","33"
"io.micrometer.core.instrument.Counter$Builder.register ()","8,202 ms (0.1%)","8,202 ms (0.1%)","16,241 ms (0%)","16,241 ms (0%)","8"
"com.fasterxml.jackson.databind.ObjectMapper._newWriter ()","8,202 ms (0.1%)","8,202 ms (0.1%)","8,202 ms (0%)","8,202 ms (0%)","1"
"com.fasterxml.jackson.databind.node.TextNode.valueOf ()","8,171 ms (0.1%)","8,171 ms (0.1%)","8,171 ms (0%)","8,171 ms (0%)","2"
"io.micrometer.common.KeyValues.and ()","8,085 ms (0.1%)","8,085 ms (0.1%)","31,180 ms (0%)","31,180 ms (0%)","8"
"org.antlr.v4.runtime.CodePointCharStream$CodePoint8BitCharStream.getText ()","8,085 ms (0.1%)","8,085 ms (0.1%)","22,585 ms (0%)","22,585 ms (0%)","3"
"org.apache.tomcat.util.http.parser.Host.parse ()","8,085 ms (0.1%)","8,085 ms (0.1%)","8,085 ms (0%)","8,085 ms (0%)","1"
"org.hibernate.sql.exec.internal.JdbcExecHelper.resolveCacheMode ()","8,085 ms (0.1%)","8,085 ms (0.1%)","26,498 ms (0%)","26,498 ms (0%)","8"
"org.hibernate.internal.AbstractSharedSessionContract.createNativeQuery ()","7,993 ms (0.1%)","7,993 ms (0.1%)","11,097 ms (0%)","10,472 ms (0%)","30"
"io.lettuce.core.RedisCommandBuilder.get ()","7,993 ms (0.1%)","7,993 ms (0.1%)","7,993 ms (0%)","7,993 ms (0%)","1"
"com.fasterxml.jackson.core.json.UTF8StreamJsonParser.<init> ()","7,993 ms (0.1%)","7,993 ms (0.1%)","7,993 ms (0%)","7,993 ms (0%)","1"
"com.fasterxml.jackson.core.json.ByteSourceJsonBootstrapper.constructParser ()","7,993 ms (0.1%)","7,993 ms (0.1%)","15,987 ms (0%)","15,987 ms (0%)","2"
"org.mariadb.jdbc.util.ParameterList.<init> ()","7,993 ms (0.1%)","7,993 ms (0.1%)","7,993 ms (0%)","7,993 ms (0%)","1"
"org.hibernate.type.CollectionType.getAssociatedEntityName ()","7,969 ms (0.1%)","7,969 ms (0.1%)","13,372 ms (0%)","13,372 ms (0%)","4"
"org.hibernate.sql.results.spi.LoadContexts.deregister ()","7,897 ms (0.1%)","7,897 ms (0.1%)","7,897 ms (0%)","7,897 ms (0%)","1"
"org.mariadb.jdbc.Statement.close ()","7,897 ms (0.1%)","7,897 ms (0.1%)","7,897 ms (0%)","7,897 ms (0%)","1"
"org.apache.tomcat.util.collections.SynchronizedStack.push ()","260,629 ms (2.2%)","7,897 ms (0.1%)","260,629 ms (0%)","7,897 ms (0%)","33"
"org.hibernate.type.descriptor.jdbc.BasicExtractor.extract ()","7,897 ms (0.1%)","7,897 ms (0.1%)","4,880,705 ms (0.3%)","4,880,705 ms (0.4%)","667"
"org.hibernate.sql.results.internal.InitializersList.resolveKeys ()","7,849 ms (0.1%)","7,849 ms (0.1%)","1,134,262 ms (0.1%)","1,134,262 ms (0.1%)","200"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.load ()","7,792 ms (0.1%)","7,792 ms (0.1%)","1,206,016 ms (0.1%)","1,064,253 ms (0.1%)","349"
"org.hibernate.metamodel.internal.EntityInstantiatorPojoStandard.applyInterception ()","7,792 ms (0.1%)","7,792 ms (0.1%)","7,792 ms (0%)","7,792 ms (0%)","1"
"com.fasterxml.jackson.databind.ser.std.NumberSerializers$LongSerializer.serialize ()","7,792 ms (0.1%)","7,792 ms (0.1%)","9,965 ms (0%)","9,965 ms (0%)","2"
"org.apache.catalina.connector.Request.parseLocales ()","7,792 ms (0.1%)","7,792 ms (0.1%)","15,878 ms (0%)","15,878 ms (0%)","2"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushEntities ()","7,717 ms (0.1%)","7,717 ms (0.1%)","1,112,929 ms (0.1%)","1,112,929 ms (0.1%)","214"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.initializeEntityInstance ()","7,717 ms (0.1%)","7,717 ms (0.1%)","5,512,902 ms (0.3%)","5,512,902 ms (0.4%)","736"
"org.mariadb.jdbc.client.result.Result.getString ()","7,717 ms (0.1%)","7,717 ms (0.1%)","519,793 ms (0%)","519,793 ms (0%)","79"
"org.mariadb.jdbc.client.column.SignedBigIntColumn.decodeLongBinary ()","7,717 ms (0.1%)","7,717 ms (0.1%)","7,717 ms (0%)","7,717 ms (0%)","1"
"org.hibernate.type.ManyToOneType.isDirty ()","7,702 ms (0.1%)","7,702 ms (0.1%)","7,702 ms (0%)","7,702 ms (0%)","1"
"org.mariadb.jdbc.plugin.codec.ClobCodec.decodeBinary ()","7,702 ms (0.1%)","7,702 ms (0.1%)","13,100 ms (0%)","13,100 ms (0%)","6"
"org.apache.coyote.http11.Http11OutputBuffer.writeHeaders ()","7,514 ms (0.1%)","7,514 ms (0.1%)","7,514 ms (0%)","7,514 ms (0%)","1"
"org.hibernate.sql.results.graph.collection.internal.DelayedCollectionInitializer.resolveInstance ()","7,333 ms (0.1%)","7,333 ms (0.1%)","1,951,317 ms (0.1%)","1,951,317 ms (0.1%)","317"
"org.hibernate.type.descriptor.jdbc.BigIntJdbcType$2.doExtract ()","7,333 ms (0.1%)","7,333 ms (0.1%)","318,725 ms (0%)","318,725 ms (0%)","60"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.skipInitialization ()","7,333 ms (0.1%)","7,333 ms (0.1%)","45,854 ms (0%)","45,854 ms (0%)","10"
"com.fasterxml.jackson.databind.util.internal.PrivateMaxEntriesMap.<init> ()","7,035 ms (0.1%)","7,035 ms (0.1%)","27,349 ms (0%)","27,349 ms (0%)","5"
"org.mariadb.jdbc.client.ColumnDecoder.decode ()","6,928 ms (0.1%)","6,928 ms (0.1%)","6,928 ms (0%)","6,928 ms (0%)","2"
"jakarta.servlet.http.HttpServletRequestWrapper.getMethod ()","6,837 ms (0.1%)","6,837 ms (0.1%)","7,135 ms (0%)","7,135 ms (0%)","8"
"io.netty.channel.nio.SelectedSelectionKeySetSelector.wakeup ()","6,802 ms (0.1%)","6,802 ms (0.1%)","6,802 ms (0%)","6,802 ms (0%)","1"
"org.hibernate.query.sqm.tree.from.SqmFromClause.<init> ()","6,802 ms (0.1%)","6,802 ms (0.1%)","6,802 ms (0%)","6,802 ms (0%)","1"
"org.hibernate.sql.results.graph.collection.internal.CollectionFetch.createAssembler ()","6,802 ms (0.1%)","6,802 ms (0.1%)","67,099 ms (0%)","67,099 ms (0%)","9"
"org.hibernate.sql.results.jdbc.internal.DeferredResultSetAccess.bindParameters ()","6,802 ms (0.1%)","6,802 ms (0.1%)","34,674 ms (0%)","34,674 ms (0%)","7"
"org.hibernate.dialect.Dialect.addSqlHintOrComment ()","6,736 ms (0.1%)","6,736 ms (0.1%)","6,736 ms (0%)","6,736 ms (0%)","2"
"org.hibernate.event.internal.DefaultFlushEntityEventListener.performDirtyCheck ()","6,728 ms (0.1%)","6,728 ms (0.1%)","91,929 ms (0%)","91,929 ms (0%)","25"
"org.mariadb.jdbc.client.result.Result.getClob ()","6,628 ms (0.1%)","6,628 ms (0.1%)","55,374 ms (0%)","55,374 ms (0%)","10"
"io.micrometer.core.instrument.Tags.iterator ()","6,474 ms (0.1%)","6,474 ms (0.1%)","6,474 ms (0%)","6,474 ms (0%)","1"
"com.fasterxml.jackson.databind.node.ArrayNode.<init> ()","6,474 ms (0.1%)","6,474 ms (0.1%)","6,474 ms (0%)","6,474 ms (0%)","1"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.createResultAssembler ()","6,474 ms (0.1%)","6,474 ms (0.1%)","95,429 ms (0%)","95,429 ms (0%)","14"
"com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.createMapDeserializer ()","6,474 ms (0.1%)","6,474 ms (0.1%)","9,043 ms (0%)","9,043 ms (0%)","4"
"org.hibernate.event.internal.ProxyVisitor.processEntity ()","6,353 ms (0.1%)","6,353 ms (0.1%)","17,845 ms (0%)","17,845 ms (0%)","7"
"org.hibernate.sql.results.graph.entity.internal.EntityResultImpl.createInitializer ()","6,329 ms (0.1%)","6,329 ms (0.1%)","88,831 ms (0%)","88,831 ms (0%)","36"
"org.apache.tomcat.util.net.NioEndpoint$Poller.events ()","6,329 ms (0.1%)","6,329 ms (0.1%)","6,425 ms (0%)","6,425 ms (0%)","2"
"org.hibernate.engine.internal.StatefulPersistenceContext.postLoad ()","6,329 ms (0.1%)","6,329 ms (0.1%)","120,936 ms (0%)","120,936 ms (0%)","35"
"io.netty.util.HashedWheelTimer.newTimeout ()","6,329 ms (0.1%)","6,329 ms (0.1%)","6,329 ms (0%)","6,329 ms (0%)","1"
"io.netty.buffer.AbstractByteBuf.discardMarks ()","6,329 ms (0.1%)","6,329 ms (0.1%)","6,329 ms (0%)","6,329 ms (0%)","1"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer$TableInfo.createInitial ()","6,135 ms (0.1%)","6,135 ms (0.1%)","6,135 ms (0%)","6,135 ms (0%)","4"
"org.apache.tomcat.util.http.MimeHeaders.addValue ()","5,961 ms (0.1%)","5,961 ms (0.1%)","36,483 ms (0%)","36,483 ms (0%)","5"
"com.zaxxer.hikari.pool.ProxyFactory.getProxyConnection ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.internal.AbstractSharedSessionContract.accessTransaction ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.sql.results.graph.collection.internal.CollectionAssembler.assemble ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.databind.node.ObjectNode.<init> ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.databind.node.JsonNodeFactory.objectNode ()","5,855 ms (0%)","5,855 ms (0.1%)","11,710 ms (0%)","11,710 ms (0%)","2"
"org.hibernate.sql.results.internal.InitializersList$Builder.build ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"com.fasterxml.jackson.core.util.BufferRecyclers.getBufferRecycler ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"io.netty.channel.ChannelOutboundBuffer.total ()","5,855 ms (0%)","5,855 ms (0.1%)","5,855 ms (0%)","5,855 ms (0%)","1"
"org.hibernate.metamodel.model.domain.internal.MappingMetamodelImpl.getCollectionDescriptor ()","5,724 ms (0%)","5,724 ms (0%)","37,860 ms (0%)","37,860 ms (0%)","7"
"org.hibernate.event.internal.AbstractFlushingEventListener.flushCollections ()","5,507 ms (0%)","5,507 ms (0%)","16,868 ms (0%)","16,868 ms (0%)","10"
"org.mariadb.jdbc.plugin.codec.ClobCodec.getClob ()","5,397 ms (0%)","5,397 ms (0%)","5,397 ms (0%)","5,397 ms (0%)","2"
"org.apache.tomcat.util.buf.MessageBytes.<init> ()","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","1"
"org.hibernate.event.internal.DefaultLoadEventListener.hasBytecodeProxy ()","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","1"
"com.zaxxer.hikari.pool.HikariPool$PoolEntryCreator.call ()","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","2"
"org.hibernate.sql.results.graph.entity.internal.BatchEntitySelectFetchInitializer.lambda$registerResolutionListener$0 ()","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","1"
"org.hibernate.loader.internal.IdentifierLoadAccessImpl.initializeIfNecessary ()","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","5,301 ms (0%)","1"
"org.apache.coyote.AbstractProcessor.parseHost ()","5,301 ms (0%)","5,301 ms (0%)","13,386 ms (0%)","13,386 ms (0%)","2"
"com.zaxxer.hikari.pool.ProxyFactory.getProxyPreparedStatement ()","5,263 ms (0%)","5,263 ms (0%)","5,263 ms (0%)","5,263 ms (0%)","2"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.<init> ()","4,826 ms (0%)","4,826 ms (0%)","4,923 ms (0%)","4,923 ms (0%)","3"
"org.hibernate.engine.jdbc.internal.JdbcCoordinatorImpl.abortBatch ()","4,808 ms (0%)","4,808 ms (0%)","4,808 ms (0%)","4,808 ms (0%)","2"
"org.mariadb.jdbc.client.impl.StandardReadableByteBuf.readLengthBuffer ()","4,691 ms (0%)","4,691 ms (0%)","4,691 ms (0%)","4,691 ms (0%)","3"
"org.apache.coyote.Request.recycle ()","4,559 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"io.netty.handler.codec.MessageToByteEncoder.acceptOutboundMessage ()","4,559 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","4,559 ms (0%)","1"
"org.apache.coyote.http11.Http11InputBuffer.fill ()","4,559 ms (0%)","4,559 ms (0%)","37,322 ms (0%)","37,322 ms (0%)","10"
"org.hibernate.persister.entity.AbstractEntityPersister.createRootTableGroup ()","4,531 ms (0%)","4,531 ms (0%)","4,531 ms (0%)","4,531 ms (0%)","1"
"org.hibernate.query.sqm.internal.SqmUtil$ParameterResolutionsImpl.<init> ()","4,531 ms (0%)","4,531 ms (0%)","4,531 ms (0%)","4,531 ms (0%)","1"
"com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer.createRoot ()","4,531 ms (0%)","4,531 ms (0%)","10,667 ms (0%)","10,667 ms (0%)","10"
"io.jsonwebtoken.impl.DefaultJwtParser.parse ()","4,531 ms (0%)","4,531 ms (0%)","207,830 ms (0%)","207,830 ms (0%)","100"
"org.hibernate.query.sqm.sql.BaseSqmToSqlAstConverter.createFetch ()","4,531 ms (0%)","4,531 ms (0%)","23,634 ms (0%)","23,634 ms (0%)","5"
"org.hibernate.engine.internal.StatefulPersistenceContext$$Lambda$2161.0x0000000801924830.accept ()","4,487 ms (0%)","4,487 ms (0%)","66,606 ms (0%)","66,606 ms (0%)","15"
"org.hibernate.sql.results.graph.collection.internal.DelayedCollectionInitializer.finishUpRow ()","4,478 ms (0%)","4,478 ms (0%)","4,478 ms (0%)","4,478 ms (0%)","1"
"org.hibernate.engine.spi.CollectionEntry.preFlush ()","4,478 ms (0%)","4,478 ms (0%)","43,816 ms (0%)","43,816 ms (0%)","10"
"jakarta.servlet.http.HttpServletResponseWrapper.<init> ()","4,430 ms (0%)","4,430 ms (0%)","4,430 ms (0%)","4,430 ms (0%)","2"
"org.hibernate.engine.internal.StatefulPersistenceContext.addChildParent ()","4,325 ms (0%)","4,325 ms (0%)","4,325 ms (0%)","4,325 ms (0%)","2"
"org.apache.coyote.http11.Http11OutputBuffer.addActiveFilter ()","4,299 ms (0%)","4,299 ms (0%)","4,299 ms (0%)","4,299 ms (0%)","1"
"org.hibernate.collection.spi.PersistentSet.injectLoadedState ()","4,299 ms (0%)","4,299 ms (0%)","335,974 ms (0%)","335,974 ms (0%)","90"
"org.hibernate.internal.util.collections.CollectionHelper.linkedMapOfSize ()","3,809 ms (0%)","3,809 ms (0%)","3,809 ms (0%)","3,809 ms (0%)","2"
"org.hibernate.event.internal.AbstractFlushingEventListener.createOrReuseEventInstance ()","3,741 ms (0%)","3,741 ms (0%)","3,741 ms (0%)","3,741 ms (0%)","4"
"org.apache.tomcat.util.net.NioEndpoint$Poller.processKey ()","3,702 ms (0%)","3,702 ms (0%)","108,008 ms (0%)","40,842 ms (0%)","11"
"com.fasterxml.jackson.core.io.IOContext._verifyRelease ()","3,702 ms (0%)","3,702 ms (0%)","3,702 ms (0%)","3,702 ms (0%)","1"
"org.apache.catalina.core.StandardHostValve.invoke ()","3,587 ms (0%)","3,587 ms (0%)","42,138,647 ms (2.4%)","38,624,294 ms (2.9%)","3,649"
"org.hibernate.internal.SessionImpl.find ()","3,587 ms (0%)","3,587 ms (0%)","1,209,995 ms (0.1%)","1,068,233 ms (0.1%)","354"
"org.hibernate.sql.results.jdbc.internal.AbstractResultSetAccess.getMetaData ()","3,587 ms (0%)","3,587 ms (0%)","94,051 ms (0%)","64,278 ms (0%)","27"
"io.netty.channel.ChannelOutboundBuffer.isEmpty ()","3,587 ms (0%)","3,587 ms (0%)","3,587 ms (0%)","3,587 ms (0%)","1"
"org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl.releaseConnection ()","3,587 ms (0%)","3,587 ms (0%)","346,038 ms (0%)","301,993 ms (0%)","61"
"org.hibernate.sql.results.graph.entity.AbstractEntityInitializer.registerLoadingEntity ()","3,587 ms (0%)","3,587 ms (0%)","163,010 ms (0%)","163,010 ms (0%)","25"
"org.hibernate.engine.spi.BatchFetchQueue.addBatchLoadableEntityKey ()","3,587 ms (0%)","3,587 ms (0%)","3,587 ms (0%)","3,587 ms (0%)","1"
"org.mariadb.jdbc.client.result.Result.wasNull ()","3,564 ms (0%)","3,564 ms (0%)","3,564 ms (0%)","3,564 ms (0%)","2"
"org.hibernate.query.sqm.tree.select.AbstractSqmSelectQuery.getCteStatements ()","3,490 ms (0%)","3,490 ms (0%)","3,490 ms (0%)","3,490 ms (0%)","1"
"jakarta.servlet.http.HttpServletRequestWrapper.getRequestURI ()","3,490 ms (0%)","3,490 ms (0%)","17,180 ms (0%)","17,180 ms (0%)","11"
"org.hibernate.query.sqm.tree.select.SqmSelectStatement.accept ()","3,490 ms (0%)","3,490 ms (0%)","50,804 ms (0%)","50,804 ms (0%)","12"
"org.apache.tomcat.websocket.server.WsFilter.doFilter ()","3,449 ms (0%)","3,449 ms (0%)","39,788,691 ms (2.3%)","36,274,338 ms (2.7%)","3,668"
"org.hibernate.event.internal.AbstractVisitor.processEntityPropertyValues ()","3,210 ms (0%)","3,210 ms (0%)","252,034 ms (0%)","252,034 ms (0%)","65"
"com.fasterxml.jackson.databind.util.StdDateFormat._getCalendar ()","3,080 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","3,080 ms (0%)","1"
"org.hibernate.spi.NavigablePath.append ()","3,024 ms (0%)","3,024 ms (0%)","18,614 ms (0%)","18,614 ms (0%)","3"
"org.hibernate.engine.jdbc.internal.StatementPreparerImpl$StatementPreparationTemplate.<init> ()","2,697 ms (0%)","2,697 ms (0%)","2,697 ms (0%)","2,697 ms (0%)","2"
